colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#F8766D	0	0.0277777777777778	improved 3.8	improved	3.8	#F8766D
#00BFC4	0	0	initial 4	initial	4	#00BFC4
#F8766D	0	0	improved 4	improved	4	#F8766D
#00BFC4	0	0	initial 4.2	initial	4.2	#00BFC4
#F8766D	0	0	improved 4.2	improved	4.2	#F8766D
#00BFC4	0	0	initial 4.4	initial	4.4	#00BFC4
#F8766D	0	0	improved 4.4	improved	4.4	#F8766D
#00BFC4	0	0	initial 4.6	initial	4.6	#00BFC4
#F8766D	0	0	improved 4.6	improved	4.6	#F8766D
#00BFC4	0	0	initial 4.8	initial	4.8	#00BFC4
#F8766D	0	0	improved 4.8	improved	4.8	#F8766D
#00BFC4	0	0	initial 5	initial	5	#00BFC4
#F8766D	0	0	improved 5	improved	5	#F8766D
